PC1,PC2,Activity
27.13681398177424,1.985864573753865,WALKING_DOWNSTAIRS
25.6536612692868,1.9621145550228705,WALKING_DOWNSTAIRS
29.901810554306447,2.888564605879811,WALKING_DOWNSTAIRS
30.273070726109992,3.5651520901207494,WALKING_DOWNSTAIRS
29.06069046081768,2.71396491909991,WALKING_DOWNSTAIRS
30.45789598691445,4.217494497135371,WALKING_DOWNSTAIRS
24.57963969881393,3.5429485403757606,WALKING_DOWNSTAIRS
44.14411710764754,18.616642417043867,WALKING_DOWNSTAIRS
52.40644719853336,23.3130436755051,WALKING_DOWNSTAIRS
45.169754274795544,17.39751648829381,WALKING_DOWNSTAIRS
34.253749447435844,5.693415151085384,WALKING_DOWNSTAIRS
40.662679747378846,11.284717827026022,WALKING_DOWNSTAIRS
37.0296115823701,13.547238243473082,WALKING_DOWNSTAIRS
35.1487731747925,13.378361332299274,WALKING_DOWNSTAIRS
34.14852802536219,12.308362539460415,WALKING_DOWNSTAIRS
32.127271490172255,8.596808427961133,WALKING_DOWNSTAIRS
45.69246726144849,20.582771619951455,WALKING_DOWNSTAIRS
44.92395267817724,19.579915033463905,WALKING_DOWNSTAIRS
31.172656104644915,9.824243074130226,WALKING_DOWNSTAIRS
29.551193920984243,7.899120912705559,WALKING_DOWNSTAIRS
20.386777179448064,-4.389015526724341,WALKING_UPSTAIRS
19.167366818358442,-3.7639832714505492,WALKING_UPSTAIRS
19.391513082433676,-2.3647597861888396,WALKING_UPSTAIRS
20.38110625563705,-1.1930981870031099,WALKING_UPSTAIRS
22.983671856185545,-0.9919636811738907,WALKING_UPSTAIRS
24.00246416376923,-1.7758416420935248,WALKING_UPSTAIRS
18.397156925801823,-5.156260862330562,WALKING_UPSTAIRS
23.75879620909349,-4.611034633146266,WALKING_UPSTAIRS
22.539356357062342,-4.299054207712758,WALKING_UPSTAIRS
21.71845209046585,-2.9029249920872884,WALKING_UPSTAIRS
21.283117806292655,-2.8007138694687415,WALKING_UPSTAIRS
22.38264947108508,-1.8620705542907257,WALKING_UPSTAIRS
23.80562191991085,-2.9808025735536607,WALKING_UPSTAIRS
21.537681869643627,0.08977716574265585,WALKING_UPSTAIRS
24.58971777537061,-3.399666383612942,WALKING_UPSTAIRS
24.491734602401717,-2.3123682232394707,WALKING_UPSTAIRS
24.6388026523175,-1.5791587929490185,WALKING_UPSTAIRS
26.196208649311387,0.14172966180224192,WALKING_UPSTAIRS
28.707722654245817,1.4911080905276393,WALKING_UPSTAIRS
28.73675553028689,0.2549336121532695,WALKING_UPSTAIRS
22.66455372180403,-1.5024121998591347,WALKING_UPSTAIRS
-6.9580008632723,-6.559961892119373,STANDING
-11.837220317741686,-7.470747465338603,STANDING
-13.225085151334099,-5.947741787171025,STANDING
-14.518410253716505,-0.8639266794394366,STANDING
-15.538965826901844,4.492816110159857,STANDING
-16.129454661220976,5.914633784779846,STANDING
-16.064005908713263,7.894460870051048,STANDING
-15.98750376185266,6.015808406912076,STANDING
-16.24646225705229,4.627952308966103,STANDING
-16.015026385207065,4.51800274588911,STANDING
-16.111327744630437,5.8887313082089,STANDING
-15.793111778550665,5.433467030798606,STANDING
-15.809604035442392,5.712775788282016,STANDING
-15.960138708824541,6.808408841643455,STANDING
-15.93674980902321,5.611051092250548,STANDING
-16.238728232196063,6.649775365416366,STANDING
-0.8035899866525708,-15.646738289343098,STANDING
-12.660945998207373,-6.580477890550177,STANDING
-14.09916237561989,-3.5212589014935514,STANDING
-14.079696503194198,-1.3440102245582495,STANDING
-13.708088188023915,-1.1828369831828935,STANDING
-14.027241179764411,-0.47891203838638297,STANDING
-14.834473505533262,2.6105563066076733,STANDING
-15.197981616169653,3.480960984664732,STANDING
-12.957877844610907,-2.2754395347801357,STANDING
-12.390168910013719,-4.228967855638048,STANDING
-12.688750980347038,-4.214190075202878,STANDING
-12.46602899532099,-4.663500104380542,STANDING
-13.015390335880358,-2.1740206139074916,STANDING
-15.704945943692405,5.474815619349778,STANDING
-15.626753276033824,9.932434973335843,STANDING
-14.977118828324151,9.33183632306982,STANDING
-7.448374518210337,-12.641434866097624,SITTING
-14.796277706466412,-4.853256400269516,SITTING
-15.567923395557125,0.22754145589466915,SITTING
-15.993134159712433,3.0512277032342494,SITTING
-16.108757862108135,4.332950573736172,SITTING
-16.132006579741187,2.8904437942518806,SITTING
-16.506129249571057,4.184644253116885,SITTING
-16.17931612828333,5.011134037849244,SITTING
-16.127528718182006,5.637656778937486,SITTING
-16.79578685605369,8.962208620674103,SITTING
-15.24776369570096,6.74551067524328,SITTING
-11.185673751161561,-6.191704800515345,SITTING
-12.767631035243717,-5.246136440123115,SITTING
-13.82816799248713,-3.1340926902799593,SITTING
-14.924868627822779,-0.192600993486413,SITTING
-15.50283824972621,3.092406872891952,SITTING
-15.11342242545679,2.4607354149768135,SITTING
-15.054521557915638,0.14709106730603663,SITTING
-14.806877802339068,1.5048404413131995,SITTING
-15.328893284647611,2.319828630041161,SITTING
-13.509926498383118,-0.8546501120020193,SITTING
-12.492162971137372,-0.15470261809962446,SITTING
-10.030529267649289,-0.028150498609265693,SITTING
-10.462837886625607,0.3657228478341631,SITTING
-3.4325189275871506,-8.816073196084941,LAYING
-12.101177375493576,-7.033592176920974,LAYING
-8.645137908221727,-1.1633026036854646,LAYING
-8.775472880775874,2.1029026065785548,LAYING
-11.574286980832678,5.426452329612624,LAYING
-11.970021368458903,2.705764623035204,LAYING
-11.226037930626381,0.29939042847335573,LAYING
-11.485665839796734,0.9732669599700774,LAYING
-13.784937923447574,3.867693987599144,LAYING
-15.14750761061854,-2.0783904435003184,LAYING
-15.08405161814483,-4.142603336741406,LAYING
-15.005463023741921,-3.2113776939679823,LAYING
-14.906895786299172,-3.768743758869024,LAYING
3.8829765722776792,-11.580432999149643,LAYING
-8.583628676042075,-9.73846780780767,LAYING
-11.988345127269666,-6.69686445638209,LAYING
-14.092577688829588,-4.284304807676923,LAYING
-15.076299039518402,-0.08137885605386472,LAYING
-14.855132396873799,-1.7894898151763403,LAYING
-14.992323125693016,-0.6828697193523644,LAYING
-15.161371156359436,0.27113135860153204,LAYING
-14.673283931415163,-2.3038183380267374,LAYING
-15.096678918733089,-0.10867625746503504,LAYING
-14.783042571828272,-2.356751628139817,LAYING
-15.011492645892405,-1.929502424146595,LAYING
-15.38211464286184,-0.9772488464163027,LAYING
-15.207632960360401,-0.8533851275886615,LAYING
-15.03322049912522,-1.505490378386304,LAYING
-14.790942863755058,-3.230609509536663,LAYING
22.831633146607846,-0.6760183111423776,WALKING
27.914068437033865,1.9573326421696406,WALKING
31.380548443344175,5.623448680474913,WALKING
29.66957300231838,5.695564287267069,WALKING
28.107898199982227,4.385861984295391,WALKING
26.088402164271365,0.6275498758399835,WALKING
26.097925363639376,-0.14364875505345706,WALKING
28.90937019703021,2.812015058188404,WALKING
26.39268963155216,0.6697962963121536,WALKING
26.54567410720497,2.423994787391057,WALKING
22.15906689658931,0.14082425794228645,WALKING
19.701703791794973,-2.0990077617286294,WALKING
21.654720278574416,-2.8897908411371978,WALKING
25.872963260326227,-0.4409998877189065,WALKING
25.443269260953432,1.2351873459876124,WALKING
23.46302546664561,0.21914834379494855,WALKING
23.0442600833473,0.14296420759897213,WALKING
24.50412862236792,0.9382072258362434,WALKING
30.85465059014687,4.930046980801421,WALKING
30.78003985801394,5.1742470050944,WALKING
29.50094259729756,4.940901553175372,WALKING
25.42861389626746,0.7217210700277602,WALKING
21.993830443152277,0.720931008762355,WALKING
19.700428036480755,-1.6510014262440769,WALKING
38.255692196793696,13.403047133938943,WALKING_DOWNSTAIRS
45.07431059222594,14.72958271694388,WALKING_DOWNSTAIRS
49.189553233660845,17.675092824318696,WALKING_DOWNSTAIRS
43.05012996955296,12.300006264652312,WALKING_DOWNSTAIRS
45.05647417642987,15.565760604437202,WALKING_DOWNSTAIRS
37.7191494134003,15.793165998112714,WALKING_DOWNSTAIRS
32.832370223041345,9.50199582791475,WALKING_DOWNSTAIRS
29.836064862603536,5.616186783145986,WALKING_DOWNSTAIRS
36.06394825899936,12.795901500496278,WALKING_DOWNSTAIRS
35.62018770242085,14.520568948265819,WALKING_DOWNSTAIRS
33.49813398450686,9.19580482649647,WALKING_DOWNSTAIRS
33.55003203611291,12.987238221362087,WALKING_DOWNSTAIRS
34.37959622015488,12.283498945924446,WALKING_DOWNSTAIRS
36.32853287719587,13.313818298558987,WALKING_DOWNSTAIRS
36.49436799273526,11.06495912296707,WALKING_DOWNSTAIRS
41.21937862926056,12.149783477140575,WALKING_DOWNSTAIRS
39.500438284246805,8.786042611356201,WALKING_DOWNSTAIRS
29.81650241799787,8.06964001524843,WALKING_DOWNSTAIRS
18.942875140958186,-5.7079599767206775,WALKING_UPSTAIRS
21.86048626646003,-3.085336171106338,WALKING_UPSTAIRS
24.270289732326642,-1.0530827338219106,WALKING_UPSTAIRS
26.79293128916497,-1.9010081006529274,WALKING_UPSTAIRS
22.347908864119624,-2.9720980129109833,WALKING_UPSTAIRS
19.457770582672783,-4.970910212911311,WALKING_UPSTAIRS
19.168938457789373,-2.057556260853522,WALKING_UPSTAIRS
19.07755286905845,-1.6565023434394515,WALKING_UPSTAIRS
27.248159181213584,-1.4539230503794036,WALKING_UPSTAIRS
31.3443223015787,4.110766923257639,WALKING_UPSTAIRS
27.861583907978364,-0.7256816907328485,WALKING_UPSTAIRS
26.59999947308712,-3.454511892364465,WALKING_UPSTAIRS
28.227103654761095,1.0036166385942877,WALKING_UPSTAIRS
32.28166049738237,4.223606963922688,WALKING_UPSTAIRS
25.789145133083,-1.5642439706383722,WALKING_UPSTAIRS
22.732065506514076,-5.3525834794816936,WALKING_UPSTAIRS
22.542791071621433,-7.08373684679379,WALKING_UPSTAIRS
23.601333696192896,-2.774996642585461,WALKING_UPSTAIRS
24.797664988813708,-1.6657639781624072,WALKING_UPSTAIRS
24.181954751492626,-3.883192547819256,WALKING_UPSTAIRS
-14.9018844986456,7.039865484431656,STANDING
-15.17121955993611,1.9132796221262058,STANDING
-15.471848052521471,2.716215631821642,STANDING
-14.662852211427307,-0.05553492334159069,STANDING
-14.576913224982519,-0.6741504264821355,STANDING
-14.752499929684793,-1.105750463062971,STANDING
-14.760861714771833,-1.084007447944042,STANDING
-15.41502845258773,1.918535978295511,STANDING
-16.100863737974308,6.201262169374807,STANDING
-15.983081052044554,5.2846334250308615,STANDING
-15.423857188071835,4.190279211514064,STANDING
-11.79136532034267,-5.542410677760613,STANDING
-15.490891560172914,2.927222269009076,STANDING
-15.7652539319445,5.00154973850378,STANDING
-15.893683818504035,7.807044609267553,STANDING
-15.658723798439489,6.696283969335977,STANDING
-15.844163504521637,6.584943644625034,STANDING
-15.697118605972022,4.635439788577127,STANDING
-15.919813000477028,4.168093367575632,STANDING
-16.203199356183145,5.780357248125532,STANDING
-14.86509350362595,2.5887978964784772,STANDING
-9.268113944854706,-10.30978666941584,SITTING
-14.870181741372825,-3.294360617596803,SITTING
-15.381034655985381,1.522111027335404,SITTING
-14.527410234833013,3.958547871623134,SITTING
-14.13131080737882,4.666031432722841,SITTING
-14.770575696274829,4.740285411601215,SITTING
-15.71989250023699,4.948770180337202,SITTING
-16.19595942543367,7.006666560605813,SITTING
-16.590707227244426,9.549134975125373,SITTING
-16.53860713965441,8.858394947652744,SITTING
-17.273482698170902,11.187359660084253,SITTING
-15.950525594127543,5.200040423599402,SITTING
-15.276137793337254,3.6574693943669567,SITTING
-15.055491921263243,3.2711458894085546,SITTING
-8.89162706542842,-9.986129240781565,SITTING
-12.489667766624716,-6.971892106515979,SITTING
-14.204914676005489,-2.05072374712918,SITTING
-15.700058598567324,3.185750040932203,SITTING
-15.363293175211988,3.7373432963828823,SITTING
-15.633471064306432,3.4984438702930056,SITTING
-15.778947496151641,5.630503486815772,SITTING
-15.635661191617363,3.5918008849253535,SITTING
-15.465253349628098,3.5569904338447675,SITTING
-15.581721200336219,4.421601270060664,SITTING
-16.062554922422795,5.845196779719982,SITTING
-14.579395393780942,1.1581495591127406,SITTING
-9.24960291479096,-9.526130471211248,LAYING
-14.218026144630235,-3.2629040668155085,LAYING
-15.61046757510639,1.7041007549633238,LAYING
-16.23503876128869,3.429421917775937,LAYING
-15.639709416801372,4.106367957988083,LAYING
-14.939399247187481,5.153130601150759,LAYING
-15.526237931821138,6.841265401259739,LAYING
-16.81495923356527,9.481733007382092,LAYING
-16.429670836884984,8.684054681361635,LAYING
-16.570279278139825,8.13274793273143,LAYING
-16.355357326051863,8.983701314640667,LAYING
-16.206212047217708,8.333572492908468,LAYING
-16.10610374024608,6.928989284341388,LAYING
-16.325208554099397,8.915202113440056,LAYING
-13.542717398085768,-1.407182057303984,LAYING
-14.738280985472832,0.018001398061421727,LAYING
-15.24954647992537,2.548105979978061,LAYING
-16.53960684429644,6.694617530010571,LAYING
-17.09520865082841,7.031475077046961,LAYING
-16.61735778072807,8.756156496286536,LAYING
-16.76390721340745,9.780391149216106,LAYING
-16.95613276530823,8.679847115504163,LAYING
-16.731231809293536,8.805092177364754,LAYING
-16.74366961884012,8.900308185395035,LAYING
-16.18992328577189,8.57077018273803,LAYING
-15.874837355097826,7.834342914719019,LAYING
-16.45785056163211,9.03034191190309,LAYING
-16.85763337814194,9.742627239679395,LAYING
-16.737928692943953,8.248941415443028,LAYING
-11.288733543228574,-0.02639996801019082,LAYING
7.457844392593855,-5.264790702290194,WALKING
8.39622644194567,-2.20136628655763,WALKING
9.682726187533227,1.0959002152545514,WALKING
8.577349088355849,-0.6692805982729861,WALKING
7.525358279749338,-4.092587986715137,WALKING
6.148011549156465,-5.950828677224889,WALKING
5.018068888129369,-5.245508269892492,WALKING
4.851027549837196,-4.061767693104594,WALKING
5.194567941517294,-4.260280003363771,WALKING
4.137600515989626,-4.597962185595886,WALKING
3.2342320012599313,-5.784728578567054,WALKING
3.7164080748041477,-6.193672133688085,WALKING
4.336430014633339,-2.9255743036313246,WALKING
4.320747236314503,-3.151770212336851,WALKING
4.874332108190685,-2.5851194310245806,WALKING
4.675092320636889,-2.7542887316004707,WALKING
5.818312373766004,-6.969368352385127,WALKING
5.603788019642648,-5.647236043139602,WALKING
7.514881379369325,-3.611193563783024,WALKING
6.603815771052082,-2.4949725149211366,WALKING
5.457339921730334,-3.551637903004725,WALKING
5.65999919143132,-3.612670619692099,WALKING
5.06233143711194,-5.648907633432378,WALKING
4.4956308321033935,-4.285909377410705,WALKING
4.906170697478445,-2.626415432964634,WALKING
7.559824273510568,-5.7541809241927275,WALKING
4.6862957322460925,-4.2775422072099065,WALKING
4.709370620271081,-5.005196109253884,WALKING
5.356172135582619,-4.313871211785017,WALKING
15.248850345331169,-4.457757542449521,WALKING_DOWNSTAIRS
13.667381980207914,-4.708478242727598,WALKING_DOWNSTAIRS
15.92325622000031,-7.124030205395705,WALKING_DOWNSTAIRS
17.664881812269055,-5.973849023982629,WALKING_DOWNSTAIRS
17.613596184349564,-5.052476197078942,WALKING_DOWNSTAIRS
19.41621174948867,-3.4831714411335706,WALKING_DOWNSTAIRS
16.380883141666747,-2.60106059936691,WALKING_DOWNSTAIRS
19.50006892067234,-4.508951601544052,WALKING_DOWNSTAIRS
20.332756855211017,-1.8406375569009161,WALKING_DOWNSTAIRS
21.546448646101254,-2.8633407714869414,WALKING_DOWNSTAIRS
20.564304024928067,-4.846446480886304,WALKING_DOWNSTAIRS
18.905209682140793,-3.5210830369279655,WALKING_DOWNSTAIRS
18.345787258947773,-4.685834461097831,WALKING_DOWNSTAIRS
13.393107470534478,-5.7474546772925015,WALKING_DOWNSTAIRS
14.672243629460876,-1.270439151324014,WALKING_DOWNSTAIRS
12.58018127469949,-3.37276020700615,WALKING_DOWNSTAIRS
15.48466324179568,-5.1817918293477705,WALKING_DOWNSTAIRS
18.17852393259457,-6.3357513550534375,WALKING_DOWNSTAIRS
18.638618325860737,-3.906041796583553,WALKING_DOWNSTAIRS
19.22228224519289,-3.210036109430781,WALKING_DOWNSTAIRS
16.749518072552505,-3.896519742363641,WALKING_DOWNSTAIRS
21.45266967032715,-4.887116017454102,WALKING_DOWNSTAIRS
7.730372031815111,-14.081019185702836,WALKING_UPSTAIRS
5.916670790838203,-12.133586021422605,WALKING_UPSTAIRS
5.17863770821928,-10.175079003174623,WALKING_UPSTAIRS
6.66009218763092,-8.738958998957626,WALKING_UPSTAIRS
10.239497815110028,-7.721501785147776,WALKING_UPSTAIRS
8.821160744819109,-10.45716631743046,WALKING_UPSTAIRS
8.69300688907858,-10.653688719501865,WALKING_UPSTAIRS
8.078344510001864,-9.972877436733759,WALKING_UPSTAIRS
5.806672993281631,-9.320609153311352,WALKING_UPSTAIRS
6.285634648191865,-10.083062161605246,WALKING_UPSTAIRS
6.986218639965904,-10.512079152036113,WALKING_UPSTAIRS
5.436287052436437,-12.369507031108544,WALKING_UPSTAIRS
4.908481805531693,-12.305656967737155,WALKING_UPSTAIRS
5.984298447387218,-11.866068937712445,WALKING_UPSTAIRS
7.68173473362608,-12.080271157132914,WALKING_UPSTAIRS
6.429364493246522,-9.816036040443162,WALKING_UPSTAIRS
5.062484172936528,-8.773936045423428,WALKING_UPSTAIRS
8.950172641788923,-12.216684241901604,WALKING_UPSTAIRS
7.298798971454112,-10.039986913828267,WALKING_UPSTAIRS
7.00632668872531,-10.762435990875787,WALKING_UPSTAIRS
7.969580217111231,-6.781984251741394,WALKING_UPSTAIRS
8.843786259053978,-6.96109970761056,WALKING_UPSTAIRS
6.712676229510675,-12.176539859995847,WALKING_UPSTAIRS
6.959123803515768,-12.956559663462174,WALKING_UPSTAIRS
7.127077645483876,-11.865487849423955,WALKING_UPSTAIRS
5.689242411676667,-11.061036422167332,WALKING_UPSTAIRS
-15.017731503274032,0.20698289317938082,STANDING
-14.76131692621953,-0.8689271665894926,STANDING
-15.053025367110521,3.766756123804879,STANDING
-15.180398744157607,6.037650016842777,STANDING
-14.868426710256909,4.2073745767816355,STANDING
-15.225869245262352,5.958169387671128,STANDING
-15.146612912697181,7.691028901751521,STANDING
-15.138608196051786,8.109256242822056,STANDING
-15.09384503765656,9.21065830642671,STANDING
-15.38025635110279,9.236887875435,STANDING
-15.022620654782937,7.006941272642906,STANDING
-14.831359676687804,5.935310161085163,STANDING
-15.285526652311948,8.620699429557884,STANDING
-14.578594410939814,5.713339418363416,STANDING
-11.883201813400635,-5.684619294747861,STANDING
-15.378637911623432,0.4330673040157058,STANDING
-14.629610034016498,1.3062079309274768,STANDING
-14.871677696475503,2.4087418529281077,STANDING
-14.975019457433568,4.161285960450584,STANDING
-15.155275558270441,5.959107850912098,STANDING
-15.591646987209925,6.141705959479454,STANDING
-15.598669803585796,5.010052830409254,STANDING
-14.88275987591646,4.248450250102609,STANDING
-14.973087230878676,4.994192074305461,STANDING
-15.396997955312703,4.7715929187653545,STANDING
-13.05772022840692,0.024349246128752024,STANDING
-12.534565769366397,-6.09137877210392,SITTING
-14.0609180260738,-3.9495328579017963,SITTING
-15.577177774088543,1.2784838166264574,SITTING
-15.434910349980115,4.185436523364614,SITTING
-16.27901021659394,8.176431699606013,SITTING
-12.280486140256107,3.543958953751786,SITTING
-12.196138971061705,2.8269068626783693,SITTING
-14.170954967524471,4.435844944602871,SITTING
-14.32921274714976,4.060763775241986,SITTING
-16.810522516461965,6.3357207081745335,SITTING
-14.277965032306895,2.8929264924416045,SITTING
-13.942071133562449,3.272051988244124,SITTING
-11.549778202319274,-0.24160878329461252,SITTING
-11.058955280186998,0.6365796833250545,SITTING
-12.408284460306628,1.0211745316020182,SITTING
-10.321630539116846,-7.756937544730249,SITTING
-12.359477507145588,-3.3698407770370045,SITTING
-12.868086055328924,-1.5505424503232126,SITTING
-14.492032830575429,-0.0858695193412263,SITTING
-15.36375373631343,4.534564429404449,SITTING
-13.181990236525323,1.6267849812194057,SITTING
-12.134495996515671,0.06562553522981832,SITTING
-12.80327051807123,1.2224340613312523,SITTING
-12.830550424060124,2.8157625003827897,SITTING
-11.998031657695135,3.0402389538591827,SITTING
-11.772326139283237,2.8393106535036146,SITTING
-12.011367680979951,0.3314979285377062,SITTING
-8.930053770269055,1.9216764763635958,LAYING
-13.542003342252398,7.407764502043063,LAYING
-13.642425801337847,-0.3900911942604347,LAYING
-15.704801066141645,4.535846012710422,LAYING
-15.800244014863772,6.566619154302249,LAYING
-16.194378276396378,7.312019726304535,LAYING
-14.738526071092457,1.9365433409446797,LAYING
-14.832396689439786,3.0389263102628674,LAYING
-16.31130743173094,8.817140094398992,LAYING
-15.82813103956504,7.117309665627021,LAYING
-14.910766203919048,2.6915024437620407,LAYING
-15.316155647088701,3.855071630707424,LAYING
-13.71899310961179,0.34411351246990196,LAYING
-12.15529965164671,2.7710431930802897,LAYING
-11.040032240191316,2.4560208693420185,LAYING
-8.445975964077988,-5.280333728270035,LAYING
-12.292023621858943,-5.346657534322814,LAYING
-13.26695642259929,-3.8271082106863004,LAYING
-14.787601467374923,1.3043970111860899,LAYING
-15.626901347275165,2.834733898890082,LAYING
-16.301715997928266,4.196780300214893,LAYING
-16.495719053093293,6.5603982046046045,LAYING
-16.550962483439655,6.0323370341115075,LAYING
-16.01745017221557,6.42191614444714,LAYING
-16.117457273418314,6.358550175202293,LAYING
-16.46944535685514,6.627592136157834,LAYING
-16.775050543546623,7.419408955452124,LAYING
6.541917428489239,-4.880377635954581,WALKING
7.40594133808549,-3.5206860669431306,WALKING
9.400355937391744,-2.8324886827582874,WALKING
11.312868221501406,-1.9740190043533674,WALKING
10.10578664436196,-1.1545783352822414,WALKING
9.598165199612811,-2.165937900768063,WALKING
9.50234922712699,-4.89723113587035,WALKING
9.058752630532224,-2.8976762526126407,WALKING
7.598273676522073,-2.252788847916013,WALKING
7.546506639043778,-3.0576567270811945,WALKING
10.037475498772947,-3.542469052319762,WALKING
10.979282956466387,-2.5067760452351036,WALKING
8.890107596482743,-2.766675959147321,WALKING
9.214962340212825,-3.4738788446423547,WALKING
7.869826815153971,-3.293374688595384,WALKING
5.65186223866011,-7.307017354077445,WALKING
9.375442192407057,-4.528610651429459,WALKING
11.764986794365992,-3.0152998580037753,WALKING
9.761551241119191,-2.7693547356271146,WALKING
10.299185946704897,-2.151003249457756,WALKING
8.94353111958409,-4.605610975074736,WALKING
7.2522512277210796,-4.808488965465854,WALKING
9.408187735468887,-1.3381328297701698,WALKING
10.596266876585233,0.3283941815791048,WALKING
8.470929569105294,-2.7779621406685324,WALKING
10.34848692497606,-1.4815554486148914,WALKING
10.033691235549334,-2.222580037906582,WALKING
9.369956511279963,-0.24588506910166874,WALKING
8.590621061583514,0.049158968599014634,WALKING
7.011593508881278,-1.8598946655855364,WALKING
12.225309368291112,-3.1160303850412907,WALKING_DOWNSTAIRS
10.613895662119658,-4.429356625989282,WALKING_DOWNSTAIRS
15.342470115247387,-5.160471875278181,WALKING_DOWNSTAIRS
17.67738376095504,-5.769194135260696,WALKING_DOWNSTAIRS
18.68478820645114,-3.0906504104449746,WALKING_DOWNSTAIRS
18.344466234337844,-3.60456567585701,WALKING_DOWNSTAIRS
16.159866307700348,-3.7978263486102737,WALKING_DOWNSTAIRS
14.533648594118949,-3.712009336332621,WALKING_DOWNSTAIRS
15.711196991277122,-7.9726359108203235,WALKING_DOWNSTAIRS
16.42412581160846,-4.353521654363628,WALKING_DOWNSTAIRS
18.975587447679864,-4.268239292469747,WALKING_DOWNSTAIRS
20.950050244949892,-3.640554674217933,WALKING_DOWNSTAIRS
21.701639074630275,-2.5978809768730056,WALKING_DOWNSTAIRS
22.275859341162946,-2.6766142191166487,WALKING_DOWNSTAIRS
17.16573651730775,-3.7110583740520564,WALKING_DOWNSTAIRS
17.21302137335926,-5.007867134028531,WALKING_DOWNSTAIRS
12.633763132969984,-7.479813753158111,WALKING_DOWNSTAIRS
12.360644044574016,-4.184867162673789,WALKING_DOWNSTAIRS
13.395128724997106,-5.33493675976266,WALKING_DOWNSTAIRS
16.47818543592776,-5.266844339581838,WALKING_DOWNSTAIRS
17.649842939557644,-3.566017798567721,WALKING_DOWNSTAIRS
17.55635784860088,-4.203051509715951,WALKING_DOWNSTAIRS
15.316329169114214,-5.078823651177486,WALKING_DOWNSTAIRS
16.84074367477067,-4.161788123169684,WALKING_DOWNSTAIRS
7.896942517990642,-10.91380422413556,WALKING_UPSTAIRS
7.546518951328289,-7.576552998149501,WALKING_UPSTAIRS
7.0367782718674174,-8.539677700491442,WALKING_UPSTAIRS
7.829667730153512,-12.567295799540886,WALKING_UPSTAIRS
7.9001092316167805,-12.47791614246888,WALKING_UPSTAIRS
7.76211481971009,-13.185293549665948,WALKING_UPSTAIRS
7.845747278460143,-13.423194271947484,WALKING_UPSTAIRS
6.7546502014720415,-11.594029078604983,WALKING_UPSTAIRS
5.114758485508035,-11.669659293354803,WALKING_UPSTAIRS
7.785082552597602,-10.389496221985674,WALKING_UPSTAIRS
8.55102202363876,-8.197091068222184,WALKING_UPSTAIRS
8.929907983680703,-8.47158148082935,WALKING_UPSTAIRS
8.332347718095837,-11.215192060292356,WALKING_UPSTAIRS
7.571411632570712,-11.86807928116982,WALKING_UPSTAIRS
7.494570508259439,-13.07464469198256,WALKING_UPSTAIRS
8.424537458002886,-13.056275663473723,WALKING_UPSTAIRS
5.696369754584814,-11.91246344196742,WALKING_UPSTAIRS
5.890208635001382,-11.490411144266245,WALKING_UPSTAIRS
6.759885865051475,-12.719432199150166,WALKING_UPSTAIRS
5.85995650400802,-9.804719182658046,WALKING_UPSTAIRS
5.323611074026368,-8.555485888804391,WALKING_UPSTAIRS
6.469186371079808,-12.06028925571351,WALKING_UPSTAIRS
5.864980503554411,-9.494161968289951,WALKING_UPSTAIRS
7.475762243161665,-10.02212498094533,WALKING_UPSTAIRS
7.255490637160885,-11.998599240938738,WALKING_UPSTAIRS
6.284172862183703,-11.021485558927592,WALKING_UPSTAIRS
5.2656710847782495,-9.75203476687884,WALKING_UPSTAIRS
7.071726178671538,-9.737509035330465,WALKING_UPSTAIRS
-7.344785311943889,-6.4559770825652985,STANDING
-9.86850806858077,-5.102411154817334,STANDING
-7.789131815674374,-0.8871144714567779,STANDING
-8.148940411453491,-1.034129140902901,STANDING
-13.561948102965207,0.5843243376490399,STANDING
-12.755379184997652,-4.495040832794239,STANDING
-13.082288309486742,-2.9589399273611843,STANDING
-12.93492865054285,-2.3019756440491257,STANDING
-14.022473731978327,0.10680836438655908,STANDING
-15.165684616607548,3.580067292532131,STANDING
-15.658297813303873,1.334652450529546,STANDING
-15.441034694741955,0.9917771920879633,STANDING
-15.08671686997483,2.6796660651306663,STANDING
-15.583879056394712,5.044911909093559,STANDING
-15.52055608945578,3.252664425128325,STANDING
-15.122286534294235,1.6490899420915353,STANDING
-15.247908140756309,1.860629006820007,STANDING
-11.193621672594638,-6.938261151318806,STANDING
-12.395971155036731,-6.940238129854478,STANDING
-13.88755364627158,-2.5747668653551106,STANDING
-14.26545229936314,-0.431716309752056,STANDING
-14.727221909149094,0.44792292114452376,STANDING
-15.457096818857188,1.579213221702993,STANDING
-15.575845826837872,2.250301333876883,STANDING
-15.127494676546073,1.1610061268345981,STANDING
-14.080466173535015,-4.540288819684609,STANDING
-13.813719413280152,-4.480280945929751,STANDING
-14.7612682167344,0.16758828323175454,STANDING
-14.493811203246032,-1.3655103731580818,STANDING
-14.610629911255185,-0.9787943060915345,STANDING
-11.229950400081409,-6.588940454374173,SITTING
-14.271284841665954,-4.67140254943422,SITTING
-14.136600672876575,-3.6998791996460083,SITTING
-14.040883710840458,-3.4384796770428143,SITTING
-14.027944308225843,-1.2452226855296256,SITTING
-13.449072608304665,-1.4814978285790132,SITTING
-13.485408407746462,-2.134165589210307,SITTING
-13.67589534299912,-1.035005243153768,SITTING
-13.740824227084513,0.39690001413822024,SITTING
-14.430354311457755,2.30753107204683,SITTING
